Source, Target,Type,Id,Label,timeset,Weight
0,417,Unidirected,416,,,2
0,418,Unidirected,417,,,1
0,419,Unidirected,418,,,1
0,420,Unidirected,419,,,1
0,421,Unidirected,420,,,1
0,422,Unidirected,421,,,8
0,423,Unidirected,422,,,1
0,424,Unidirected,423,,,1
0,425,Unidirected,424,,,1
0,426,Unidirected,425,,,1
0,427,Unidirected,426,,,8
0,428,Unidirected,427,,,4
0,429,Unidirected,428,,,1
0,430,Unidirected,429,,,1
0,431,Unidirected,430,,,1
0,432,Unidirected,431,,,2
0,433,Unidirected,432,,,1
0,434,Unidirected,433,,,2
0,435,Unidirected,434,,,1
0,436,Unidirected,435,,,1
0,437,Unidirected,436,,,6
0,438,Unidirected,437,,,1
0,439,Unidirected,438,,,1
0,440,Unidirected,439,,,1
0,441,Unidirected,440,,,2
0,442,Unidirected,441,,,2
0,443,Unidirected,442,,,4
0,444,Unidirected,443,,,2
0,445,Unidirected,444,,,3
0,446,Unidirected,445,,,1
0,447,Unidirected,446,,,2
0,448,Unidirected,447,,,2
0,449,Unidirected,448,,,1
0,450,Unidirected,449,,,25
0,451,Unidirected,450,,,7
0,452,Unidirected,451,,,6
0,453,Unidirected,452,,,3
0,454,Unidirected,453,,,1
0,455,Unidirected,454,,,1
0,456,Unidirected,455,,,3
0,457,Unidirected,456,,,1
0,458,Unidirected,457,,,3
0,459,Unidirected,458,,,3
0,460,Unidirected,459,,,2
0,461,Unidirected,460,,,1
0,462,Unidirected,461,,,1
0,463,Unidirected,462,,,4
0,464,Unidirected,463,,,1
0,465,Unidirected,464,,,1
0,466,Unidirected,465,,,1
0,467,Unidirected,466,,,1
0,468,Unidirected,467,,,1
0,469,Unidirected,468,,,2
0,470,Unidirected,469,,,3
0,471,Unidirected,470,,,1
0,472,Unidirected,471,,,12
0,473,Unidirected,472,,,1
0,474,Unidirected,473,,,2
0,475,Unidirected,474,,,1
0,476,Unidirected,475,,,2
0,477,Unidirected,476,,,1
0,478,Unidirected,477,,,1
0,479,Unidirected,478,,,2
0,480,Unidirected,479,,,2
0,481,Unidirected,480,,,1
0,482,Unidirected,481,,,8
0,483,Unidirected,482,,,1
0,484,Unidirected,483,,,1
0,485,Unidirected,484,,,4
0,486,Unidirected,485,,,1
0,487,Unidirected,486,,,15
0,488,Unidirected,487,,,2
0,489,Unidirected,488,,,4
0,490,Unidirected,489,,,3
0,491,Unidirected,490,,,6
0,492,Unidirected,491,,,1
0,493,Unidirected,492,,,3
0,494,Unidirected,493,,,1
0,495,Unidirected,494,,,3
0,496,Unidirected,495,,,2
0,497,Unidirected,496,,,1
0,498,Unidirected,497,,,1
0,499,Unidirected,498,,,1
0,500,Unidirected,499,,,1
0,501,Unidirected,500,,,3
0,502,Unidirected,501,,,1
0,503,Unidirected,502,,,1
0,504,Unidirected,503,,,6
0,505,Unidirected,504,,,1
0,506,Unidirected,505,,,1
0,507,Unidirected,506,,,1
0,508,Unidirected,507,,,2
0,509,Unidirected,508,,,3
0,510,Unidirected,509,,,1
0,511,Unidirected,510,,,1
0,512,Unidirected,511,,,2
0,513,Unidirected,512,,,1
0,514,Unidirected,513,,,1
0,515,Unidirected,514,,,1
0,516,Unidirected,515,,,2
0,517,Unidirected,516,,,5
0,518,Unidirected,517,,,2
0,519,Unidirected,518,,,1
0,520,Unidirected,519,,,1
0,521,Unidirected,520,,,1
0,522,Unidirected,521,,,1
0,523,Unidirected,522,,,2
0,524,Unidirected,523,,,1
0,525,Unidirected,524,,,1
0,526,Unidirected,525,,,1
0,527,Unidirected,526,,,4
0,528,Unidirected,527,,,3
0,529,Unidirected,528,,,1
0,530,Unidirected,529,,,1
0,531,Unidirected,530,,,1
0,532,Unidirected,531,,,1
0,533,Unidirected,532,,,10
0,534,Unidirected,533,,,1
0,535,Unidirected,534,,,1
0,536,Unidirected,535,,,5
0,537,Unidirected,536,,,1
0,538,Unidirected,537,,,2
0,539,Unidirected,538,,,1
0,540,Unidirected,539,,,1
0,541,Unidirected,540,,,1
0,542,Unidirected,541,,,4
0,543,Unidirected,542,,,1
0,544,Unidirected,543,,,1
0,545,Unidirected,544,,,5
0,546,Unidirected,545,,,1
0,547,Unidirected,546,,,1
0,548,Unidirected,547,,,1
0,549,Unidirected,548,,,1
0,550,Unidirected,549,,,1
0,551,Unidirected,550,,,1
0,552,Unidirected,551,,,4
0,553,Unidirected,552,,,2
0,554,Unidirected,553,,,1
0,555,Unidirected,554,,,1
0,556,Unidirected,555,,,1
0,557,Unidirected,556,,,1
0,558,Unidirected,557,,,4
0,559,Unidirected,558,,,1
0,560,Unidirected,559,,,1
0,561,Unidirected,560,,,1
0,562,Unidirected,561,,,1
0,563,Unidirected,562,,,2
0,564,Unidirected,563,,,1
0,565,Unidirected,564,,,1
0,566,Unidirected,565,,,3
0,567,Unidirected,566,,,2
0,568,Unidirected,567,,,1
0,569,Unidirected,568,,,2
0,570,Unidirected,569,,,2
0,571,Unidirected,570,,,1
0,572,Unidirected,571,,,1
0,573,Unidirected,572,,,1
0,574,Unidirected,573,,,1
0,575,Unidirected,574,,,1
0,576,Unidirected,575,,,4
0,577,Unidirected,576,,,1
0,578,Unidirected,577,,,1
0,579,Unidirected,578,,,1
0,580,Unidirected,579,,,1
0,581,Unidirected,580,,,1
0,582,Unidirected,581,,,1
0,583,Unidirected,582,,,2
0,584,Unidirected,583,,,1
0,585,Unidirected,584,,,1
0,586,Unidirected,585,,,2
0,587,Unidirected,586,,,1
0,588,Unidirected,587,,,1
0,589,Unidirected,588,,,1
0,590,Unidirected,589,,,1
0,591,Unidirected,590,,,1
0,592,Unidirected,591,,,1
0,593,Unidirected,592,,,1
0,594,Unidirected,593,,,1
0,595,Unidirected,594,,,1
0,596,Unidirected,595,,,1
0,597,Unidirected,596,,,1
0,598,Unidirected,597,,,1
0,599,Unidirected,598,,,1
0,600,Unidirected,599,,,1
0,601,Unidirected,600,,,2
0,602,Unidirected,601,,,1
0,603,Unidirected,602,,,1
0,604,Unidirected,603,,,2
0,605,Unidirected,604,,,1
0,606,Unidirected,605,,,1
0,607,Unidirected,606,,,1
0,608,Unidirected,607,,,1
0,609,Unidirected,608,,,2
0,610,Unidirected,609,,,1
0,611,Unidirected,610,,,1
0,612,Unidirected,611,,,1
0,613,Unidirected,612,,,3
0,614,Unidirected,613,,,1
0,615,Unidirected,614,,,1
0,616,Unidirected,615,,,1
0,617,Unidirected,616,,,1
0,618,Unidirected,617,,,1
0,619,Unidirected,618,,,1
0,620,Unidirected,619,,,3
0,621,Unidirected,620,,,2
0,622,Unidirected,621,,,2
0,623,Unidirected,622,,,1
0,624,Unidirected,623,,,2
0,625,Unidirected,624,,,1
0,626,Unidirected,625,,,1
0,627,Unidirected,626,,,1
0,628,Unidirected,627,,,3
0,629,Unidirected,628,,,1
0,630,Unidirected,629,,,1
0,631,Unidirected,630,,,1
0,632,Unidirected,631,,,2
0,633,Unidirected,632,,,1
0,634,Unidirected,633,,,3
0,635,Unidirected,634,,,1
0,636,Unidirected,635,,,1
0,637,Unidirected,636,,,1
0,638,Unidirected,637,,,1
0,639,Unidirected,638,,,1
0,640,Unidirected,639,,,3
0,641,Unidirected,640,,,1
0,642,Unidirected,641,,,2
0,643,Unidirected,642,,,3
0,644,Unidirected,643,,,1
0,645,Unidirected,644,,,1
0,646,Unidirected,645,,,1
0,647,Unidirected,646,,,1
0,648,Unidirected,647,,,6
0,649,Unidirected,648,,,1
0,650,Unidirected,649,,,1
0,651,Unidirected,650,,,1
0,652,Unidirected,651,,,5
0,653,Unidirected,652,,,1
0,654,Unidirected,653,,,1
0,655,Unidirected,654,,,1
0,656,Unidirected,655,,,2
0,657,Unidirected,656,,,1
0,658,Unidirected,657,,,1
0,659,Unidirected,658,,,1
0,660,Unidirected,659,,,1
0,661,Unidirected,660,,,1
0,662,Unidirected,661,,,8
0,663,Unidirected,662,,,1
0,664,Unidirected,663,,,1
0,665,Unidirected,664,,,2
0,666,Unidirected,665,,,2
0,667,Unidirected,666,,,1
0,668,Unidirected,667,,,1
0,669,Unidirected,668,,,1
0,670,Unidirected,669,,,9
0,671,Unidirected,670,,,2
0,672,Unidirected,671,,,2
0,673,Unidirected,672,,,5
0,674,Unidirected,673,,,1
0,675,Unidirected,674,,,1
0,676,Unidirected,675,,,1
0,677,Unidirected,676,,,1
0,678,Unidirected,677,,,1
0,679,Unidirected,678,,,1
0,680,Unidirected,679,,,4
0,681,Unidirected,680,,,1
0,682,Unidirected,681,,,2
0,683,Unidirected,682,,,2
0,684,Unidirected,683,,,1
0,685,Unidirected,684,,,1
0,686,Unidirected,685,,,1
0,687,Unidirected,686,,,1
0,688,Unidirected,687,,,1
0,689,Unidirected,688,,,1
0,690,Unidirected,689,,,1
0,691,Unidirected,690,,,1
0,692,Unidirected,691,,,2
0,693,Unidirected,692,,,1
0,694,Unidirected,693,,,1
0,695,Unidirected,694,,,1
0,696,Unidirected,695,,,2
0,697,Unidirected,696,,,3
0,698,Unidirected,697,,,2
0,699,Unidirected,698,,,1
0,700,Unidirected,699,,,3
0,701,Unidirected,700,,,1
0,702,Unidirected,701,,,1
0,703,Unidirected,702,,,1
0,704,Unidirected,703,,,4
0,705,Unidirected,704,,,1
0,706,Unidirected,705,,,1
0,707,Unidirected,706,,,1
0,708,Unidirected,707,,,1
0,709,Unidirected,708,,,4
0,710,Unidirected,709,,,1
0,711,Unidirected,710,,,4
0,712,Unidirected,711,,,1
0,713,Unidirected,712,,,1
0,714,Unidirected,713,,,1
0,715,Unidirected,714,,,1
0,716,Unidirected,715,,,1
0,717,Unidirected,716,,,1
0,718,Unidirected,717,,,5
0,719,Unidirected,718,,,1
0,720,Unidirected,719,,,1
0,721,Unidirected,720,,,1
0,722,Unidirected,721,,,2
0,723,Unidirected,722,,,9
0,724,Unidirected,723,,,1
0,725,Unidirected,724,,,11
0,726,Unidirected,725,,,2
0,727,Unidirected,726,,,1
0,728,Unidirected,727,,,1
0,729,Unidirected,728,,,1
0,730,Unidirected,729,,,2
0,731,Unidirected,730,,,2
0,732,Unidirected,731,,,1
0,733,Unidirected,732,,,2
0,734,Unidirected,733,,,1
0,735,Unidirected,734,,,1
0,736,Unidirected,735,,,2
0,737,Unidirected,736,,,1
0,738,Unidirected,737,,,1
0,739,Unidirected,738,,,1
0,740,Unidirected,739,,,1
0,741,Unidirected,740,,,2
0,742,Unidirected,741,,,1
0,743,Unidirected,742,,,1
0,744,Unidirected,743,,,1
0,745,Unidirected,744,,,9
0,746,Unidirected,745,,,1
0,747,Unidirected,746,,,1
0,748,Unidirected,747,,,4
0,749,Unidirected,748,,,2
0,750,Unidirected,749,,,1
0,751,Unidirected,750,,,1
0,752,Unidirected,751,,,1
0,753,Unidirected,752,,,1
0,754,Unidirected,753,,,1
0,755,Unidirected,754,,,1
0,756,Unidirected,755,,,2
0,757,Unidirected,756,,,1
0,758,Unidirected,757,,,2
0,759,Unidirected,758,,,1
0,760,Unidirected,759,,,1
0,761,Unidirected,760,,,4
0,762,Unidirected,761,,,1
0,763,Unidirected,762,,,1
0,764,Unidirected,763,,,1
0,765,Unidirected,764,,,1
0,766,Unidirected,765,,,5
0,767,Unidirected,766,,,5
0,768,Unidirected,767,,,1
0,769,Unidirected,768,,,2
0,770,Unidirected,769,,,1
0,771,Unidirected,770,,,5
0,772,Unidirected,771,,,1
0,773,Unidirected,772,,,1
0,774,Unidirected,773,,,1
0,775,Unidirected,774,,,1
0,776,Unidirected,775,,,2
0,777,Unidirected,776,,,2
0,778,Unidirected,777,,,1
0,779,Unidirected,778,,,1
0,780,Unidirected,779,,,4
0,781,Unidirected,780,,,1
0,782,Unidirected,781,,,1
0,783,Unidirected,782,,,2
0,784,Unidirected,783,,,1
0,785,Unidirected,784,,,1
0,786,Unidirected,785,,,2
0,787,Unidirected,786,,,5
0,788,Unidirected,787,,,1
0,789,Unidirected,788,,,1
0,790,Unidirected,789,,,1
0,791,Unidirected,790,,,2
0,792,Unidirected,791,,,1
0,793,Unidirected,792,,,1
0,794,Unidirected,793,,,1
0,795,Unidirected,794,,,1
0,796,Unidirected,795,,,1
0,797,Unidirected,796,,,1
0,798,Unidirected,797,,,2
0,799,Unidirected,798,,,4
0,800,Unidirected,799,,,2
0,801,Unidirected,800,,,1
0,802,Unidirected,801,,,9
0,803,Unidirected,802,,,2
0,804,Unidirected,803,,,1
0,805,Unidirected,804,,,4
0,806,Unidirected,805,,,2
0,807,Unidirected,806,,,1
0,808,Unidirected,807,,,1
0,809,Unidirected,808,,,1
0,810,Unidirected,809,,,1
0,811,Unidirected,810,,,3
0,812,Unidirected,811,,,1
0,813,Unidirected,812,,,4
0,814,Unidirected,813,,,3
0,815,Unidirected,814,,,1
0,816,Unidirected,815,,,1
0,817,Unidirected,816,,,1
0,818,Unidirected,817,,,1
0,819,Unidirected,818,,,1
0,820,Unidirected,819,,,1
0,821,Unidirected,820,,,1
0,822,Unidirected,821,,,1
0,823,Unidirected,822,,,1
0,824,Unidirected,823,,,1
0,825,Unidirected,824,,,1
0,826,Unidirected,825,,,1
0,827,Unidirected,826,,,2
0,828,Unidirected,827,,,1
0,829,Unidirected,828,,,1
0,830,Unidirected,829,,,2
0,831,Unidirected,830,,,1
0,832,Unidirected,831,,,3
0,833,Unidirected,832,,,1
0,834,Unidirected,833,,,1
0,835,Unidirected,834,,,2
0,836,Unidirected,835,,,1
0,837,Unidirected,836,,,1
0,838,Unidirected,837,,,1
0,839,Unidirected,838,,,2
0,840,Unidirected,839,,,2
0,841,Unidirected,840,,,1
0,842,Unidirected,841,,,1
0,843,Unidirected,842,,,1
0,844,Unidirected,843,,,1
0,845,Unidirected,844,,,1
0,846,Unidirected,845,,,1
0,847,Unidirected,846,,,1
0,848,Unidirected,847,,,2
0,849,Unidirected,848,,,1
0,850,Unidirected,849,,,2
0,851,Unidirected,850,,,1
0,852,Unidirected,851,,,3
0,853,Unidirected,852,,,1
0,854,Unidirected,853,,,1
0,855,Unidirected,854,,,2
0,856,Unidirected,855,,,3
0,857,Unidirected,856,,,1
0,858,Unidirected,857,,,1
0,859,Unidirected,858,,,1
0,860,Unidirected,859,,,1
0,861,Unidirected,860,,,1
0,862,Unidirected,861,,,1
0,863,Unidirected,862,,,1
0,864,Unidirected,863,,,1
0,865,Unidirected,864,,,1
0,866,Unidirected,865,,,4
0,867,Unidirected,866,,,1
